data_link, bandwidth_capacity
"(1, 2)",4.706938404660911
"(3, 2)",4.706938404660911
"(8, 2)",4.706938404660911
"(4, 10)",4.706938404660911
"(7, 1)",4.706938404660911
"(3, 0)",4.706938404660911
"(2, 8)",4.706938404660911
"(9, 3)",4.706938404660911
"(6, 0)",4.706938404660911
"(2, 1)",4.706938404660911
"(3, 9)",4.706938404660911
"(0, 5)",4.706938404660911
"(1, 4)",4.706938404660911
"(5, 4)",4.706938404660911
"(3, 4)",4.706938404660911
"(2, 5)",4.706938404660911
"(1, 0)",4.706938404660911
"(10, 4)",4.706938404660911
"(0, 1)",4.706938404660911
"(0, 3)",4.706938404660911
"(11, 5)",4.706938404660911
"(4, 1)",4.706938404660911
"(4, 3)",4.706938404660911
"(5, 11)",4.706938404660911
"(0, 6)",4.706938404660911
"(5, 0)",4.706938404660911
"(1, 7)",4.706938404660911
"(4, 5)",4.706938404660911
"(2, 3)",4.706938404660911
"(5, 2)",4.706938404660911
