data_link, bandwidth_capacity
"(1, 2)",4.0378624391586895
"(3, 2)",4.0378624391586895
"(8, 2)",4.0378624391586895
"(4, 10)",4.0378624391586895
"(7, 1)",4.0378624391586895
"(3, 0)",4.0378624391586895
"(2, 8)",4.0378624391586895
"(9, 3)",4.0378624391586895
"(6, 0)",4.0378624391586895
"(2, 1)",4.0378624391586895
"(3, 9)",4.0378624391586895
"(0, 5)",4.0378624391586895
"(1, 4)",4.0378624391586895
"(5, 4)",4.0378624391586895
"(3, 4)",4.0378624391586895
"(2, 5)",4.0378624391586895
"(1, 0)",4.0378624391586895
"(10, 4)",4.0378624391586895
"(0, 1)",4.0378624391586895
"(0, 3)",4.0378624391586895
"(11, 5)",4.0378624391586895
"(4, 1)",4.0378624391586895
"(4, 3)",4.0378624391586895
"(5, 11)",4.0378624391586895
"(0, 6)",4.0378624391586895
"(5, 0)",4.0378624391586895
"(1, 7)",4.0378624391586895
"(4, 5)",4.0378624391586895
"(2, 3)",4.0378624391586895
"(5, 2)",4.0378624391586895
