,valuation coefficient
0,16.550900373168602
1,187.89763036351138
2,28.129112861963176
3,22.02626436981469
4,12.437822451378716
5,13.033559640815694
6,27.4321656962151
7,190.68178838750885
8,19.413393678354055
9,22.97551993420487
10,16.774137733780165
11,23.20063023825425
12,29.607703553247582
13,23.407872259400968
14,8.11135484461681
15,194.88341046113123
16,18.708327365108012
17,185.6154472488171
18,9.657617632134821
19,23.312655526849404
20,15.908805326834614
21,22.299206477110832
22,13.50552993134901
23,9.13699786570937
24,9.726040389529851
25,13.27532190146287
26,24.67261443021612
27,16.767104156742214
28,25.620884483012794
29,16.494258031617033
30,10.599626207676437
31,13.500361882754301
32,9.176676528442115
33,24.55223964762896
34,17.374012451032705
35,9.837015767370712
36,22.982867396132
37,29.19089586769345
38,21.846770038975777
39,15.773749016573163
