data_link, bandwidth_capacity
"(1, 2)",4.216694449581615
"(3, 2)",4.216694449581615
"(8, 2)",4.216694449581615
"(4, 10)",4.216694449581615
"(7, 1)",4.216694449581615
"(3, 0)",4.216694449581615
"(2, 8)",4.216694449581615
"(9, 3)",4.216694449581615
"(6, 0)",4.216694449581615
"(2, 1)",4.216694449581615
"(3, 9)",4.216694449581615
"(0, 5)",4.216694449581615
"(1, 4)",4.216694449581615
"(5, 4)",4.216694449581615
"(3, 4)",4.216694449581615
"(2, 5)",4.216694449581615
"(1, 0)",4.216694449581615
"(10, 4)",4.216694449581615
"(0, 1)",4.216694449581615
"(0, 3)",4.216694449581615
"(11, 5)",4.216694449581615
"(4, 1)",4.216694449581615
"(4, 3)",4.216694449581615
"(5, 11)",4.216694449581615
"(0, 6)",4.216694449581615
"(5, 0)",4.216694449581615
"(1, 7)",4.216694449581615
"(4, 5)",4.216694449581615
"(2, 3)",4.216694449581615
"(5, 2)",4.216694449581615
