data_link, bandwidth_capacity
"(1, 2)",4.659531855956713
"(3, 2)",4.659531855956713
"(8, 2)",4.659531855956713
"(4, 10)",4.659531855956713
"(7, 1)",4.659531855956713
"(3, 0)",4.659531855956713
"(2, 8)",4.659531855956713
"(9, 3)",4.659531855956713
"(6, 0)",4.659531855956713
"(2, 1)",4.659531855956713
"(3, 9)",4.659531855956713
"(0, 5)",4.659531855956713
"(1, 4)",4.659531855956713
"(5, 4)",4.659531855956713
"(3, 4)",4.659531855956713
"(2, 5)",4.659531855956713
"(1, 0)",4.659531855956713
"(10, 4)",4.659531855956713
"(0, 1)",4.659531855956713
"(0, 3)",4.659531855956713
"(11, 5)",4.659531855956713
"(4, 1)",4.659531855956713
"(4, 3)",4.659531855956713
"(5, 11)",4.659531855956713
"(0, 6)",4.659531855956713
"(5, 0)",4.659531855956713
"(1, 7)",4.659531855956713
"(4, 5)",4.659531855956713
"(2, 3)",4.659531855956713
"(5, 2)",4.659531855956713
