,valuation coefficient
0,15.110920494725804
1,16.9512885945631
2,17.721444933843358
3,184.06433194689146
4,9.156732683875628
5,23.17652839002895
6,13.655586810934155
7,28.481102074017695
8,23.63553751902169
9,24.584167953899545
10,18.03799648344333
11,20.665647415677604
12,180.38350761846556
13,24.741956063492466
14,25.172354196470813
15,26.484871790426595
16,21.168330971840142
17,11.544962842165543
18,27.93760108106961
19,21.94128603563442
20,14.663089729023934
21,22.76025007847769
22,27.209592517983477
23,187.31086213577487
24,29.905594190802383
25,19.338425449635164
26,21.848929506398118
27,191.15188358737242
28,24.824186480688553
29,15.438030229751234
30,13.260857541428487
31,18.896853751690326
32,25.203035530283866
33,28.22940977743847
34,17.129686927735822
35,23.56296005951115
36,20.752708339878655
37,20.538850926073383
38,12.883873681519011
39,27.780726791556596
