,valuation coefficient
0,17.180020569661696
1,18.077513656616304
2,18.360976287472532
3,22.311448567362582
4,196.6645472622976
5,19.263819533886824
6,183.2603717672204
7,9.377308463481867
8,15.77241257136337
9,24.754012299401538
10,17.78584793066419
11,25.84289594390718
12,11.616379504804883
13,11.419370064791543
14,12.438883871379083
15,25.044430908527662
16,27.80660725757312
17,16.884583273006218
18,9.09888650631389
19,27.9180005230832
20,25.494140743823014
21,12.927227708799023
22,16.89978297261863
23,18.269354498880055
24,13.42868806239482
25,28.047082711820917
26,180.53989246090356
27,198.9132115946906
28,28.75616184439709
29,8.073958801868413
30,22.016716570006565
31,8.101363482046443
32,19.953020699757744
33,20.39483901138523
34,13.684410019078669
35,8.491709021656034
36,22.29780792630831
37,18.495917767674882
38,17.828735947157988
39,10.045363573483964
