,valuation coefficient
0,19.02767256175414
1,9.054511497384432
2,18.398511615723237
3,16.591028543838995
4,16.69143399418552
5,29.386443958325035
6,185.46805462902415
7,25.460723825820754
8,19.02231236099626
9,193.35004781813817
10,24.90670288769344
11,22.532892959388796
12,16.74384106838763
13,17.133602810464055
14,26.903429690624062
15,13.785033318033602
16,192.6586794573573
17,14.488819933341741
18,16.197186083143556
19,12.904761360817051
20,193.9466785879746
21,9.263083085820469
22,11.87964917783323
23,26.012466508747746
24,19.950133938799784
25,27.762584724408654
26,16.26750192873095
27,11.195131651793364
28,16.91665095830671
29,28.940906498983555
30,28.300825074124095
31,15.415084769157847
32,23.967107941482077
33,14.758284655536404
34,25.87325041131973
35,27.61610184583382
36,23.357663495501786
37,8.683355088303848
38,23.9540507221879
39,10.204516323819735
