,valuation coefficient
0,11.057121567931482
1,28.608526392249637
2,24.224817067980588
3,24.71345155468625
4,29.714479563827055
5,25.158771112950824
6,8.363758049425714
7,24.794591325264598
8,16.924320615778846
9,22.919993308720667
10,12.730451424079503
11,22.001811086200167
12,18.01303664080076
13,15.293050241347952
14,23.070708209229267
15,186.94976046266487
16,12.2131776411007
17,196.04081956930503
18,17.24389103250794
19,25.637067066610545
20,24.149629089288442
21,15.841557942084837
22,13.175300254352134
23,183.35605424335003
24,21.898710236541547
25,29.762102401073932
26,10.240269388725341
27,15.394672261432577
28,26.784651442964407
29,10.473734282885175
30,26.48764927005851
31,187.7335454082368
32,23.615654334016615
33,9.462481215109104
34,17.34109295582381
35,9.301700497242384
36,26.217428417459555
37,22.870626393305265
38,10.823061308867498
39,27.61776364267048
