,arrive_time,finish_time,start_time,usage_time
0,0.13283376840232175,11,2,1
1,0.20335049085987822,8,2,2
2,0.5593445826743437,6,1,1
3,0.6392081620479306,8,2,1
4,1.140895628049603,9,2,1
5,1.5673625959653692,11,2,1
6,1.8213411427434878,11,2,3
7,2.3553841925487253,11,3,2
8,2.406324796915036,11,3,2
9,2.771775302770111,11,3,3
10,2.905065322836604,11,3,3
11,3.191196698425649,11,4,3
12,3.32187583621654,11,5,1
13,3.380688476710038,11,4,3
14,3.7181645032275235,11,5,2
15,4.058355327108502,11,6,1
16,4.132915466500311,11,5,1
17,4.165362287167074,11,5,1
18,4.364855991005157,11,5,3
19,4.840536270801371,11,6,3
20,4.899148985261123,11,5,3
21,4.961970105858624,11,5,3
22,5.240231093747711,11,7,1
23,5.70567216766435,11,6,2
24,6.2781547044712935,11,8,3
25,6.279433546478534,11,8,1
26,6.433946539205824,11,7,2
27,6.667348254133873,11,7,1
28,7.022215727571003,11,9,2
29,7.1026281841800145,11,9,3
30,7.133750464773594,11,9,2
31,7.449185949335938,11,8,1
32,8.216348752122634,11,9,2
33,8.389861627369026,11,10,1
34,8.722749124745313,11,9,1
35,8.794156054060858,11,9,3
36,9.11880248460321,11,11,1
37,9.509218175424778,11,10,2
38,9.632629071625564,11,11,1
39,9.882873377132595,11,11,1
