,valuation coefficient
0,26.067814389731726
1,17.199437498605576
2,19.643695910424796
3,17.960247702847248
4,28.425427650968597
5,29.70333527946905
6,29.947615531445948
7,22.62878273072249
8,13.229297069838985
9,9.31741275293926
10,20.92653446414288
11,17.53623539818407
12,22.462773440215276
13,24.988415505962546
14,19.574142547010865
15,193.39061690881476
16,25.64912872108576
17,13.030623377162863
18,24.882149282766704
19,11.471103787166362
20,28.800332222577943
21,11.425832847280518
22,20.383775835369352
23,193.2913975865916
24,18.709740291783234
25,197.2901486155415
26,25.38614802897871
27,25.441641751840205
28,21.539866738153705
29,9.788828337386523
30,10.107377499622373
31,21.878530900656052
32,199.1786463893067
33,22.44654756288149
34,22.767301581630818
35,23.452105865978318
36,22.194355585640523
37,9.47386636063732
38,28.968182422040215
39,8.178443525394702
