data_link, bandwidth_capacity
"(1, 2)",5.862856033773803
"(3, 2)",5.862856033773803
"(8, 2)",5.862856033773803
"(4, 10)",5.862856033773803
"(7, 1)",5.862856033773803
"(3, 0)",5.862856033773803
"(2, 8)",5.862856033773803
"(9, 3)",5.862856033773803
"(6, 0)",5.862856033773803
"(2, 1)",5.862856033773803
"(3, 9)",5.862856033773803
"(0, 5)",5.862856033773803
"(1, 4)",5.862856033773803
"(5, 4)",5.862856033773803
"(3, 4)",5.862856033773803
"(2, 5)",5.862856033773803
"(1, 0)",5.862856033773803
"(10, 4)",5.862856033773803
"(0, 1)",5.862856033773803
"(0, 3)",5.862856033773803
"(11, 5)",5.862856033773803
"(4, 1)",5.862856033773803
"(4, 3)",5.862856033773803
"(5, 11)",5.862856033773803
"(0, 6)",5.862856033773803
"(5, 0)",5.862856033773803
"(1, 7)",5.862856033773803
"(4, 5)",5.862856033773803
"(2, 3)",5.862856033773803
"(5, 2)",5.862856033773803
