,arrive_time,finish_time,start_time,usage_time
0,0.2223975180739579,10,2,1
1,0.24243574863289208,8,1,1
2,0.8179494582506086,9,1,3
3,0.9682301741692778,11,1,2
4,1.0599624204076719,11,3,2
5,1.3055354933808305,11,2,1
6,1.4071486584829418,11,3,2
7,1.684560842643511,8,3,1
8,1.801661790160799,11,2,2
9,2.010595494395159,10,4,2
10,2.19633241854864,11,4,1
11,2.8581303139983074,11,4,3
12,3.1958199164981647,10,4,1
13,3.4011844872020935,11,4,2
14,3.485388885448184,11,4,1
15,3.510726424479773,11,4,3
16,3.670391181973586,11,5,2
17,3.7127905140827746,11,4,2
18,3.792986652484073,10,4,1
19,3.943036778865181,11,4,2
20,4.488660783108907,11,5,1
21,5.150474520351019,11,7,3
22,5.298365532724146,11,7,3
23,6.057194635267747,11,8,3
24,6.407241343376397,11,7,2
25,6.542763238695768,11,8,3
26,6.568132260112238,11,7,2
27,6.926569791546454,11,7,2
28,7.222602013585204,11,8,3
29,7.3562667297503905,11,9,3
30,7.779137046052581,11,9,1
31,7.874433097089639,11,9,1
32,8.029741053000594,11,9,3
33,8.4158873463075,11,9,3
34,8.865484641758435,11,9,1
35,8.89961901914863,11,10,2
36,9.039723249575086,11,10,2
37,9.178229992838489,11,10,2
38,9.27944846465608,11,10,2
39,9.418334113440682,11,10,2
