,valuation coefficient
0,25.915825713331905
1,24.657554218339463
2,26.865184046992173
3,194.07494615656339
4,9.118513249110242
5,11.279417603840933
6,15.902943373777072
7,27.818804759173887
8,12.684422860689821
9,22.77965255940856
10,11.183286070690736
11,16.84530617820637
12,27.093693338411896
13,15.503637850454094
14,19.106250323946313
15,192.65250850262646
16,11.150232719160908
17,27.265418832307144
18,16.479430525803345
19,21.612827302868045
20,18.054527146547002
21,16.110827529960755
22,19.818124338964864
23,9.399964609098559
24,27.56426840625482
25,15.100021107535701
26,18.593943833645156
27,11.889211341102605
28,198.83439310064767
29,29.407013731723247
30,22.275698744014168
31,23.369077724755982
32,19.144160792025957
33,11.472762068022607
34,28.13024372463159
35,24.353962625965362
36,191.92451214357166
37,19.252098030870712
38,13.135840350862157
39,28.6827065849641
