,valuation coefficient
0,190.5040493715584
1,25.934926510630078
2,14.488398086620116
3,26.420948166036784
4,15.822184611648783
5,14.18558362729
6,189.7830335054337
7,29.384860366285977
8,26.988672049779655
9,16.70323569703405
10,9.771780606681162
11,22.711987673042167
12,10.584982347113137
13,24.409886686058996
14,20.78259000628178
15,14.532525996359878
16,10.34755993904408
17,12.86438372592627
18,12.127410030577305
19,9.789627105303312
20,16.000394118427046
21,26.131074089953234
22,189.11000322112062
23,9.49275261603839
24,28.429587179542192
25,10.20907072372136
26,27.347903376342156
27,26.98827011506912
28,18.131457028390848
29,10.049831342600092
30,13.343258052285716
31,10.556596516146612
32,26.51823151610034
33,28.910713533886423
34,8.535816490960654
35,10.230479011285745
36,11.074317567938222
37,192.75292244060867
38,26.803090498854992
39,9.823066772741088
