,valuation coefficient
0,9.888182839845737
1,21.12877427508831
2,191.75257763342856
3,9.778537400900825
4,10.039285954277355
5,194.80067886646867
6,15.060648938101371
7,25.625074760719578
8,21.651552436813603
9,21.977858217712495
10,25.301402620644822
11,20.972336628979985
12,13.310597563299522
13,15.327119495688425
14,20.019754105704926
15,8.668385370635745
16,12.0156014984067
17,22.8700681137605
18,27.696504018263607
19,21.806089285500104
20,27.383501524304744
21,16.557513398493974
22,20.804351084817803
23,18.827057577364926
24,23.410362667689228
25,9.407523787220471
26,16.995872388780715
27,29.396075634580185
28,192.24790366306783
29,197.32129957033663
30,25.94954617807762
31,9.294158715664182
32,14.560493286535307
33,16.436233062089414
34,12.588317502842205
35,27.687396525160157
36,12.023960435323316
37,26.77629777230453
38,9.600855338450655
39,15.631929263746988
