,valuation coefficient
0,13.945356575059337
1,11.848386246036519
2,19.39063340008188
3,17.140278720440243
4,25.011724862316566
5,16.457711427514408
6,15.80940377645678
7,19.018255189395344
8,13.075707042636983
9,27.37683262923816
10,25.552390358618567
11,10.363822574995158
12,11.322158395802997
13,199.47289106796663
14,20.67089712527667
15,22.333280216894945
16,19.364607437657142
17,20.60340854247086
18,17.657243991176923
19,19.830948290592154
20,21.32929885383969
21,21.635718381007806
22,17.76986187233856
23,13.624610679342975
24,194.49711280348387
25,19.94489687806177
26,14.939755077585303
27,14.403778366529338
28,192.99040128568032
29,16.268232779243917
30,21.581899566167664
31,191.92326417579142
32,29.11780001370264
33,20.8258336815997
34,26.79324270079477
35,29.312808138463406
36,20.70194489933496
37,20.594406591323636
38,19.759352705932997
39,13.841181376323608
