,arrive_time,finish_time,start_time,usage_time
0,0.065530026811641,11,2,3
1,0.06825733043655191,7,2,1
2,0.31446387626298145,10,1,3
3,0.46695720506953253,10,1,3
4,0.7761383660001486,11,2,3
5,0.9361309329775258,9,2,2
6,0.9518162193353041,9,2,2
7,0.9686526126266715,7,1,1
8,1.4401099890768465,11,2,2
9,1.675466277143035,11,3,2
10,2.116867855893635,11,4,1
11,2.12196175315557,9,3,1
12,2.215773717295777,11,3,2
13,2.3504378152453462,11,4,3
14,2.922691159591616,11,3,2
15,2.9762249870394397,11,4,3
16,3.774389363349652,10,4,2
17,3.954540443458203,11,4,3
18,4.116632388429384,11,5,2
19,4.766561544558599,11,5,1
20,4.880783992405837,11,6,1
21,4.941474522409759,11,5,3
22,5.244147153752401,11,7,2
23,5.522344268776632,11,6,2
24,5.543457845906854,11,7,3
25,5.656174196105306,11,6,2
26,6.448347016033116,11,7,3
27,6.722785586307918,11,7,2
28,7.467671009942997,11,8,3
29,7.6979302818993975,11,9,1
30,8.080499633648477,11,10,1
31,8.13308412782129,11,10,2
32,8.161423599871881,11,10,2
33,8.254951740358964,11,10,2
34,8.280425662068113,11,10,2
35,8.986441870723997,11,9,2
36,9.288781834957359,11,10,1
37,9.289483920955792,11,10,2
38,9.7395629682896,11,11,1
39,9.906273994707961,11,11,1
