,arrive_time,finish_time,start_time,usage_time
0,0.23981882377165364,9,2,2
1,0.29876210878566956,8,1,3
2,0.5146720330082988,9,1,1
3,0.9221700887172424,8,2,1
4,1.2558531046383625,11,2,1
5,1.5686773847496327,11,3,1
6,2.0724287813818676,9,3,2
7,2.219578839321814,11,3,2
8,2.250545048398319,11,3,1
9,2.592524469074654,11,4,1
10,2.784872826479753,11,4,1
11,2.835250817713187,11,3,3
12,2.9090473891294435,11,3,3
13,3.0636353237617975,11,5,1
14,3.615647630625781,11,5,1
15,3.7799404132888914,11,4,2
16,3.8797125755564874,11,4,3
17,4.151011970100696,11,5,1
18,4.404537176707395,11,6,2
19,4.408098436506364,11,6,1
20,4.568332243947111,11,5,1
21,5.10827605197663,11,6,3
22,5.446490180318447,11,6,2
23,5.507979025745755,11,7,3
24,5.578407623884509,11,7,3
25,5.58854087990882,11,7,3
26,5.908628174163509,11,6,3
27,6.491440476147607,11,7,3
28,6.534109025235361,11,8,2
29,6.723836759128137,11,8,3
30,6.7625490198013125,11,7,1
31,6.931379183129963,11,7,2
32,7.081478226181048,11,8,2
33,7.80314764511367,11,8,3
34,8.457508712931793,11,9,2
35,8.929469543476547,11,9,1
36,8.96293088933438,11,10,2
37,9.02834108538398,11,10,2
38,9.363836498604304,11,11,1
39,9.759954224729338,11,11,1
