data_link, bandwidth_capacity
"(1, 2)",5.073480804575714
"(3, 2)",5.073480804575714
"(8, 2)",5.073480804575714
"(4, 10)",5.073480804575714
"(7, 1)",5.073480804575714
"(3, 0)",5.073480804575714
"(2, 8)",5.073480804575714
"(9, 3)",5.073480804575714
"(6, 0)",5.073480804575714
"(2, 1)",5.073480804575714
"(3, 9)",5.073480804575714
"(0, 5)",5.073480804575714
"(1, 4)",5.073480804575714
"(5, 4)",5.073480804575714
"(3, 4)",5.073480804575714
"(2, 5)",5.073480804575714
"(1, 0)",5.073480804575714
"(10, 4)",5.073480804575714
"(0, 1)",5.073480804575714
"(0, 3)",5.073480804575714
"(11, 5)",5.073480804575714
"(4, 1)",5.073480804575714
"(4, 3)",5.073480804575714
"(5, 11)",5.073480804575714
"(0, 6)",5.073480804575714
"(5, 0)",5.073480804575714
"(1, 7)",5.073480804575714
"(4, 5)",5.073480804575714
"(2, 3)",5.073480804575714
"(5, 2)",5.073480804575714
