data_link, bandwidth_capacity
"(1, 2)",6.094093300554886
"(3, 2)",6.094093300554886
"(8, 2)",6.094093300554886
"(4, 10)",6.094093300554886
"(7, 1)",6.094093300554886
"(3, 0)",6.094093300554886
"(2, 8)",6.094093300554886
"(9, 3)",6.094093300554886
"(6, 0)",6.094093300554886
"(2, 1)",6.094093300554886
"(3, 9)",6.094093300554886
"(0, 5)",6.094093300554886
"(1, 4)",6.094093300554886
"(5, 4)",6.094093300554886
"(3, 4)",6.094093300554886
"(2, 5)",6.094093300554886
"(1, 0)",6.094093300554886
"(10, 4)",6.094093300554886
"(0, 1)",6.094093300554886
"(0, 3)",6.094093300554886
"(11, 5)",6.094093300554886
"(4, 1)",6.094093300554886
"(4, 3)",6.094093300554886
"(5, 11)",6.094093300554886
"(0, 6)",6.094093300554886
"(5, 0)",6.094093300554886
"(1, 7)",6.094093300554886
"(4, 5)",6.094093300554886
"(2, 3)",6.094093300554886
"(5, 2)",6.094093300554886
