,valuation coefficient
0,23.143543534740985
1,11.650588544534966
2,15.162829849412551
3,8.58007847819293
4,11.646484302208908
5,11.302856935035512
6,22.54449116943534
7,10.973781882450268
8,23.07382736109978
9,189.7722793608129
10,27.555327590580127
11,13.73567103149669
12,21.36124528431176
13,10.948777121770055
14,16.872894176629725
15,15.674126257671025
16,12.57416113675048
17,25.19282240627317
18,182.80752107881946
19,183.81681483220606
20,27.93251528130757
21,29.000423854077656
22,10.926775128135288
23,29.026556367427258
24,13.446774834926922
25,10.816225378332263
26,21.71624503584491
27,27.20658341882921
28,9.53711077599236
29,16.480207910562775
30,16.51750019121802
31,18.83846710658524
32,9.045684893243171
33,13.331886702670042
34,10.79343811539767
35,23.471196450597127
36,191.09855095994317
37,19.080962943838877
38,16.719130597422208
39,10.974623847037092
