,arrive_time,finish_time,start_time,usage_time
0,0.11478933760174836,10,2,2
1,0.4321572973662613,10,2,3
2,0.45601950132806324,8,1,1
3,0.5329933834424705,10,1,3
4,0.7032486680550032,10,2,1
5,0.7222137937463013,11,2,2
6,0.7799233938998706,11,2,2
7,1.2087875153895689,11,3,2
8,1.5845217352316643,11,3,1
9,1.6373142500089921,10,2,1
10,2.1506214371433954,11,4,3
11,2.230809416912888,11,4,2
12,2.2329107915353887,11,3,2
13,2.5028130674402336,11,4,2
14,2.633294844455638,11,4,2
15,2.934872561021975,11,4,2
16,3.145664246472115,11,5,3
17,3.6072883534777267,11,4,3
18,4.433509620132648,11,6,3
19,4.468262620796576,11,5,3
20,4.642640880401517,11,6,3
21,4.679961473799611,11,6,1
22,4.720193157419272,11,6,2
23,5.231633414006761,11,6,2
24,5.4326904387131805,11,6,3
25,5.507014565811811,11,6,2
26,5.636813802348253,11,6,2
27,5.664463287191955,11,7,2
28,6.597158344078475,11,7,3
29,6.610593347649595,11,7,2
30,6.850244527227007,11,7,2
31,6.887261618213564,11,8,1
32,6.899666319266119,11,8,3
33,6.966107142085949,11,8,3
34,7.226405111248399,11,9,2
35,7.52444916959973,11,9,2
36,7.671904257147006,11,8,3
37,7.904487662157869,11,9,3
38,9.17687007744725,11,11,1
39,9.41010860245836,11,10,2
