,valuation coefficient
0,11.04628649059697
1,22.502646347660495
2,17.79928012551024
3,15.87166117993096
4,18.860443692549033
5,9.999331601952253
6,20.85644798540345
7,21.01910626757568
8,23.14537137075854
9,22.57800856341924
10,24.21650450152269
11,189.67329606276215
12,19.223387384865916
13,185.10259973751974
14,28.673252319491727
15,22.821949289512222
16,20.637243559210926
17,13.824886585886766
18,17.90893784311914
19,8.940840902955205
20,21.16005826095607
21,28.42815862137019
22,8.432567990731476
23,17.79485707009406
24,22.915015348793485
25,23.139001157878596
26,12.889671316893784
27,29.766674409716
28,24.404342424950716
29,17.556650070602963
30,25.543192328898527
31,197.57465162882875
32,28.102044699122818
33,8.749817397894224
34,11.213668974174755
35,192.09872457970613
36,24.805889159296534
37,16.50689961467053
38,18.533273951146548
39,21.2251864745427
