data_link, bandwidth_capacity
"(1, 2)",5.210908340446611
"(3, 2)",5.210908340446611
"(8, 2)",5.210908340446611
"(4, 10)",5.210908340446611
"(7, 1)",5.210908340446611
"(3, 0)",5.210908340446611
"(2, 8)",5.210908340446611
"(9, 3)",5.210908340446611
"(6, 0)",5.210908340446611
"(2, 1)",5.210908340446611
"(3, 9)",5.210908340446611
"(0, 5)",5.210908340446611
"(1, 4)",5.210908340446611
"(5, 4)",5.210908340446611
"(3, 4)",5.210908340446611
"(2, 5)",5.210908340446611
"(1, 0)",5.210908340446611
"(10, 4)",5.210908340446611
"(0, 1)",5.210908340446611
"(0, 3)",5.210908340446611
"(11, 5)",5.210908340446611
"(4, 1)",5.210908340446611
"(4, 3)",5.210908340446611
"(5, 11)",5.210908340446611
"(0, 6)",5.210908340446611
"(5, 0)",5.210908340446611
"(1, 7)",5.210908340446611
"(4, 5)",5.210908340446611
"(2, 3)",5.210908340446611
"(5, 2)",5.210908340446611
