data_link, bandwidth_capacity
"(1, 2)",6.2676925794109355
"(3, 2)",6.2676925794109355
"(8, 2)",6.2676925794109355
"(4, 10)",6.2676925794109355
"(7, 1)",6.2676925794109355
"(3, 0)",6.2676925794109355
"(2, 8)",6.2676925794109355
"(9, 3)",6.2676925794109355
"(6, 0)",6.2676925794109355
"(2, 1)",6.2676925794109355
"(3, 9)",6.2676925794109355
"(0, 5)",6.2676925794109355
"(1, 4)",6.2676925794109355
"(5, 4)",6.2676925794109355
"(3, 4)",6.2676925794109355
"(2, 5)",6.2676925794109355
"(1, 0)",6.2676925794109355
"(10, 4)",6.2676925794109355
"(0, 1)",6.2676925794109355
"(0, 3)",6.2676925794109355
"(11, 5)",6.2676925794109355
"(4, 1)",6.2676925794109355
"(4, 3)",6.2676925794109355
"(5, 11)",6.2676925794109355
"(0, 6)",6.2676925794109355
"(5, 0)",6.2676925794109355
"(1, 7)",6.2676925794109355
"(4, 5)",6.2676925794109355
"(2, 3)",6.2676925794109355
"(5, 2)",6.2676925794109355
