,arrive_time,finish_time,start_time,usage_time
0,0.01913912476274926,8,1,3
1,0.08783956523436887,8,2,1
2,0.3054193276248296,9,2,2
3,0.33144410361594656,11,2,3
4,0.37173178786766403,9,1,2
5,0.5657041089378534,7,1,1
6,0.7057669686579959,11,2,3
7,0.8853672647135646,8,1,2
8,0.8955817033864244,10,1,1
9,0.9259310730196924,9,2,1
10,1.6726878825655045,11,2,3
11,1.695728301011934,11,2,3
12,1.8149093393332216,9,3,2
13,1.9923775690534407,11,3,3
14,2.0403701808077,11,4,3
15,2.203337066425134,11,3,1
16,2.550808922643867,11,4,2
17,2.6165109110386453,9,3,2
18,2.796408531996406,11,4,3
19,3.325230947953297,11,5,1
20,3.399547406731225,11,4,2
21,3.980062228027518,11,4,2
22,4.239380156420233,11,5,2
23,4.630199406319687,11,5,2
24,4.680901008733496,11,6,3
25,4.87357154016319,11,5,1
26,5.6831961378059335,11,7,3
27,5.687520297876199,11,6,2
28,5.7248850170806485,11,7,3
29,6.092955043131275,11,7,1
30,6.196981433853578,11,7,2
31,6.618420225675034,11,7,1
32,7.377549616506409,11,9,2
33,8.265579215035947,11,9,3
34,8.308044125696751,11,9,1
35,8.310566255537802,11,9,1
36,8.81280858162879,11,9,2
37,8.96378451458322,11,9,3
38,9.6197879381582,11,11,1
39,9.689909052664662,11,10,2
