,valuation coefficient
0,26.985620211983125
1,29.31083648265397
2,24.868274643268126
3,17.680312713455226
4,15.547676853841018
5,17.486330740303984
6,8.707565292414683
7,28.892546696684015
8,28.3274233907757
9,10.649681343041303
10,186.6038113791363
11,26.719546575370497
12,17.636452086162123
13,12.107073660994915
14,180.7853471976481
15,25.02161476155269
16,10.602544258696533
17,29.287181425417014
18,19.529973605155718
19,19.01248044685334
20,14.149791607622852
21,190.2668974255495
22,11.379082582898997
23,9.70068184745645
24,184.6948477091604
25,25.28881135274452
26,26.55578940288393
27,22.094505912151554
28,27.934157421945713
29,21.929839752579117
30,20.738791961316608
31,11.080640494938717
32,19.639403505269787
33,29.38626821759176
34,24.739113841132728
35,12.357858346188621
36,17.605623320302488
37,18.992131778300756
38,26.759714943257762
39,8.535895533169032
