,valuation coefficient
0,13.030053582021939
1,191.58573007368756
2,13.832218305717298
3,11.868453338188806
4,17.20797817900624
5,16.083391141871733
6,22.219586850816913
7,16.069794608511557
8,24.788099139022233
9,21.295682486522534
10,24.075635998084017
11,23.867158742457587
12,12.229687535619767
13,26.199522721372173
14,13.932173692125527
15,25.814404991993037
16,27.652455090006374
17,28.39965879709611
18,8.12542811940673
19,23.68002960947091
20,17.812182228664597
21,14.796829529262382
22,18.329898015027403
23,15.783257568184087
24,29.147542069280878
25,20.777771150795758
26,11.399017113832375
27,8.427688152791557
28,13.582914703047088
29,16.3681894085701
30,180.8479030912844
31,24.868447022171623
32,19.39217453495261
33,182.4883792508253
34,13.626922323739615
35,197.89103412906945
36,16.65794208325235
37,9.328423012729308
38,22.397443858770217
39,29.692884537851356
