data_link, bandwidth_capacity
"(1, 2)",5.8902492785953795
"(3, 2)",5.8902492785953795
"(8, 2)",5.8902492785953795
"(4, 10)",5.8902492785953795
"(7, 1)",5.8902492785953795
"(3, 0)",5.8902492785953795
"(2, 8)",5.8902492785953795
"(9, 3)",5.8902492785953795
"(6, 0)",5.8902492785953795
"(2, 1)",5.8902492785953795
"(3, 9)",5.8902492785953795
"(0, 5)",5.8902492785953795
"(1, 4)",5.8902492785953795
"(5, 4)",5.8902492785953795
"(3, 4)",5.8902492785953795
"(2, 5)",5.8902492785953795
"(1, 0)",5.8902492785953795
"(10, 4)",5.8902492785953795
"(0, 1)",5.8902492785953795
"(0, 3)",5.8902492785953795
"(11, 5)",5.8902492785953795
"(4, 1)",5.8902492785953795
"(4, 3)",5.8902492785953795
"(5, 11)",5.8902492785953795
"(0, 6)",5.8902492785953795
"(5, 0)",5.8902492785953795
"(1, 7)",5.8902492785953795
"(4, 5)",5.8902492785953795
"(2, 3)",5.8902492785953795
"(5, 2)",5.8902492785953795
