data_link, bandwidth_capacity
"(1, 2)",5.778521116578008
"(3, 2)",5.778521116578008
"(8, 2)",5.778521116578008
"(4, 10)",5.778521116578008
"(7, 1)",5.778521116578008
"(3, 0)",5.778521116578008
"(2, 8)",5.778521116578008
"(9, 3)",5.778521116578008
"(6, 0)",5.778521116578008
"(2, 1)",5.778521116578008
"(3, 9)",5.778521116578008
"(0, 5)",5.778521116578008
"(1, 4)",5.778521116578008
"(5, 4)",5.778521116578008
"(3, 4)",5.778521116578008
"(2, 5)",5.778521116578008
"(1, 0)",5.778521116578008
"(10, 4)",5.778521116578008
"(0, 1)",5.778521116578008
"(0, 3)",5.778521116578008
"(11, 5)",5.778521116578008
"(4, 1)",5.778521116578008
"(4, 3)",5.778521116578008
"(5, 11)",5.778521116578008
"(0, 6)",5.778521116578008
"(5, 0)",5.778521116578008
"(1, 7)",5.778521116578008
"(4, 5)",5.778521116578008
"(2, 3)",5.778521116578008
"(5, 2)",5.778521116578008
