,valuation coefficient
0,22.562546792522078
1,24.589185132809675
2,15.84813699406766
3,22.9502126944381
4,193.2182878213229
5,16.911040110088873
6,22.141127945058876
7,18.850731019506274
8,8.614708760647702
9,8.64382570902229
10,28.790555270901564
11,28.70060619728177
12,8.165634674141804
13,22.54376284324953
14,22.671777177187366
15,28.221807561366127
16,8.421322323246603
17,19.17120352234645
18,12.577009376870652
19,17.40558223501657
20,20.77892920546296
21,9.636018621678218
22,184.90179633114033
23,10.697123141856515
24,25.80939692843702
25,29.24521791697279
26,20.756329327383405
27,192.31489838511553
28,8.042123190789813
29,9.142857866669846
30,29.71029777137079
31,8.45170680307961
32,27.26595242092054
33,27.242445506060683
34,29.221381678784752
35,190.81583235783563
36,22.762096575696273
37,8.104946228740202
38,29.112369994683537
39,15.051580432869116
