data_link, bandwidth_capacity
"(1, 2)",6.012356563679592
"(3, 2)",6.012356563679592
"(8, 2)",6.012356563679592
"(4, 10)",6.012356563679592
"(7, 1)",6.012356563679592
"(3, 0)",6.012356563679592
"(2, 8)",6.012356563679592
"(9, 3)",6.012356563679592
"(6, 0)",6.012356563679592
"(2, 1)",6.012356563679592
"(3, 9)",6.012356563679592
"(0, 5)",6.012356563679592
"(1, 4)",6.012356563679592
"(5, 4)",6.012356563679592
"(3, 4)",6.012356563679592
"(2, 5)",6.012356563679592
"(1, 0)",6.012356563679592
"(10, 4)",6.012356563679592
"(0, 1)",6.012356563679592
"(0, 3)",6.012356563679592
"(11, 5)",6.012356563679592
"(4, 1)",6.012356563679592
"(4, 3)",6.012356563679592
"(5, 11)",6.012356563679592
"(0, 6)",6.012356563679592
"(5, 0)",6.012356563679592
"(1, 7)",6.012356563679592
"(4, 5)",6.012356563679592
"(2, 3)",6.012356563679592
"(5, 2)",6.012356563679592
