,valuation coefficient
0,14.17605156745558
1,20.243223386794718
2,13.48002463527941
3,21.120869347971862
4,23.309004239269818
5,23.523667774449983
6,198.66646286184883
7,21.090478997408763
8,16.69361360411549
9,23.749318631298994
10,12.904767925665558
11,189.6216785668703
12,13.818286023261235
13,14.900368453290344
14,23.31221009008615
15,15.584496676199475
16,18.58774959389587
17,13.376985992087002
18,22.560686603250502
19,185.02374119433236
20,20.48888134553685
21,11.03343058559823
22,16.54107393309319
23,182.67192827177107
24,16.022968599966852
25,24.455898465372677
26,22.11133310741204
27,8.712800958721772
28,21.79157564744157
29,13.313540932321143
30,27.911376284651325
31,17.85776811983844
32,24.813203647399632
33,8.344809103267977
34,15.438032048194554
35,12.695277533508694
36,15.729828608592927
37,18.1997919090197
38,15.492877558319023
39,21.161361941088494
