,valuation coefficient
0,17.765230773835384
1,20.992058348269268
2,9.09841310540667
3,23.063899139061313
4,25.95039342872792
5,17.97183536892922
6,18.939303931876765
7,11.248362990860555
8,21.301526329790285
9,8.046291732383207
10,21.378207269134997
11,14.846691659769244
12,27.298425262203438
13,13.628144807806343
14,28.92318115817206
15,8.393699517014637
16,185.2127578850831
17,194.2211321030273
18,13.783190856024827
19,8.691590200790076
20,14.702768697785384
21,19.966279987045787
22,20.136710199991754
23,12.105536760465762
24,27.961437369161455
25,29.74070369023088
26,186.07898376355382
27,19.856040721258474
28,27.810820493041135
29,9.701542929060018
30,19.84710940379131
31,191.55429247158517
32,9.706860222100476
33,17.007736823852042
34,27.02865639182611
35,28.756442453010578
36,26.79869322857628
37,17.301177134031782
38,8.94097117051459
39,29.5799490925345
