,valuation coefficient
0,20.95958613511128
1,17.303861573066676
2,17.249394078455882
3,24.028922979585435
4,14.343576718879902
5,27.071025411411927
6,28.78662462502013
7,16.321914240944146
8,13.946595015924338
9,11.13739131339044
10,20.358135405054156
11,12.234462411532151
12,191.67895094042146
13,28.11698442934579
14,13.468953385533375
15,188.7204104902533
16,185.07309906486535
17,14.846742638245065
18,27.722462693263758
19,13.310850640085832
20,187.58683996033835
21,18.21046680168858
22,29.668771569110046
23,16.468021555116962
24,9.29460025111793
25,21.202198218094704
26,22.27255244002461
27,20.78492418236111
28,16.877283260890035
29,10.034463650667693
30,25.455607624477622
31,10.677794462354091
32,25.050479523266922
33,23.9980619125995
34,22.140347564882298
35,22.68846601445366
36,14.687786205636602
37,21.3391540520959
38,11.575492218559653
39,17.362770841216104
