data_link, bandwidth_capacity
"(1, 2)",6.337321789425126
"(3, 2)",6.337321789425126
"(8, 2)",6.337321789425126
"(4, 10)",6.337321789425126
"(7, 1)",6.337321789425126
"(3, 0)",6.337321789425126
"(2, 8)",6.337321789425126
"(9, 3)",6.337321789425126
"(6, 0)",6.337321789425126
"(2, 1)",6.337321789425126
"(3, 9)",6.337321789425126
"(0, 5)",6.337321789425126
"(1, 4)",6.337321789425126
"(5, 4)",6.337321789425126
"(3, 4)",6.337321789425126
"(2, 5)",6.337321789425126
"(1, 0)",6.337321789425126
"(10, 4)",6.337321789425126
"(0, 1)",6.337321789425126
"(0, 3)",6.337321789425126
"(11, 5)",6.337321789425126
"(4, 1)",6.337321789425126
"(4, 3)",6.337321789425126
"(5, 11)",6.337321789425126
"(0, 6)",6.337321789425126
"(5, 0)",6.337321789425126
"(1, 7)",6.337321789425126
"(4, 5)",6.337321789425126
"(2, 3)",6.337321789425126
"(5, 2)",6.337321789425126
