data_link, bandwidth_capacity
"(1, 2)",6.449839925652194
"(3, 2)",6.449839925652194
"(8, 2)",6.449839925652194
"(4, 10)",6.449839925652194
"(7, 1)",6.449839925652194
"(3, 0)",6.449839925652194
"(2, 8)",6.449839925652194
"(9, 3)",6.449839925652194
"(6, 0)",6.449839925652194
"(2, 1)",6.449839925652194
"(3, 9)",6.449839925652194
"(0, 5)",6.449839925652194
"(1, 4)",6.449839925652194
"(5, 4)",6.449839925652194
"(3, 4)",6.449839925652194
"(2, 5)",6.449839925652194
"(1, 0)",6.449839925652194
"(10, 4)",6.449839925652194
"(0, 1)",6.449839925652194
"(0, 3)",6.449839925652194
"(11, 5)",6.449839925652194
"(4, 1)",6.449839925652194
"(4, 3)",6.449839925652194
"(5, 11)",6.449839925652194
"(0, 6)",6.449839925652194
"(5, 0)",6.449839925652194
"(1, 7)",6.449839925652194
"(4, 5)",6.449839925652194
"(2, 3)",6.449839925652194
"(5, 2)",6.449839925652194
