task_Number,endpoints_location,bandwidth_demand
0,"[10, 7, 11, 8]","[0.6654096567138048, 0.8847639107884331, 2.8366009321177166, 1.728587666923767]"
1,[10],[0.8533850117402163]
2,"[6, 11, 10]","[1.502486298315391, 2.0560918043565555, 1.9473108658845029]"
3,"[8, 6, 10]","[2.3839790458896437, 1.3576663448515804, 0.19491506778343237]"
4,"[7, 10, 8]","[2.682603982862396, 0.5535629607689281, 2.318785157429323]"
5,"[10, 8]","[0.7922861747618806, 0.4472628710522508]"
6,"[11, 6]","[0.5950044282636346, 1.1679018164083457]"
7,"[9, 11, 8, 6]","[1.045214457710151, 1.9945202643413147, 2.1256745010547826, 1.8917109448186569]"
8,"[9, 11, 6]","[0.09044415127123429, 0.6658685968606824, 0.9418315987733897]"
9,"[9, 10, 6, 7]","[1.0948091266499835, 0.6065569386725763, 2.3229892146177447, 1.5710749944937579]"
10,[7],[1.09172857798098]
11,"[8, 10, 9, 11]","[2.845755369855496, 1.5911989913731022, 2.401052066242042, 2.0493132087444534]"
12,"[8, 7, 6]","[1.3083699945943952, 0.9040204099847902, 2.306085549552101]"
13,"[10, 8, 6, 11]","[2.6857729559940675, 0.511759008262213, 0.9302634334840524, 0.2661606935884784]"
14,"[8, 9]","[2.8727756983976467, 2.5405054196826744]"
15,[9],[2.5633352670585845]
16,"[7, 9, 8]","[0.9347048864521855, 0.3565712982785616, 1.311613849046464]"
17,"[8, 7]","[0.6838822420231905, 1.1911206098854474]"
18,"[6, 10]","[1.6947939112978687, 0.6815240164189208]"
19,[7],[0.5056675351832975]
20,"[10, 8]","[0.36450154728690776, 1.4990810775315353]"
21,"[6, 8, 11]","[2.17374581271637, 1.4064183314083774, 0.5098059263737127]"
22,[8],[2.4608341817224106]
23,"[10, 7]","[1.4950310456076772, 0.39181646237180956]"
24,"[8, 10, 7]","[1.6365671132634785, 0.46434989886762634, 0.3953127907532513]"
25,"[11, 10, 7]","[2.0032442455878994, 0.6264069467943096, 1.470686502111312]"
26,[6],[1.7058498645579458]
27,"[9, 6, 8, 10]","[1.7847139673592511, 0.29596808536604735, 1.873566766920615, 2.1344929399350954]"
28,"[10, 6, 7, 9]","[0.7651293260408835, 3.0197694556689694, 2.031724312717363, 0.32264955398863004]"
29,[9],[1.0549004670046735]
30,[10],[0.8340296071218571]
31,[11],[1.6146364548842798]
32,"[6, 10, 11]","[0.7833249781164678, 0.7278172377518571, 0.7648875155306738]"
33,"[7, 11, 8]","[1.6222513948733197, 1.6834146098199472, 0.7569936931580615]"
34,"[6, 11, 9, 7]","[1.5773647083873752, 1.780407467555206, 3.778481584786005, 1.439047828060485]"
35,"[11, 7, 10, 9]","[0.24498839996409727, 1.0063121128657762, 1.6598036896150732, 0.6431387600801453]"
36,"[10, 8, 9, 7]","[1.1717114720028565, 1.2484626796017038, 0.8467296871306575, 0.4764828056366964]"
37,"[11, 7]","[1.0036421375411695, 0.7498789008161676]"
38,"[9, 8]","[0.5545894859353547, 1.6448804754752677]"
39,"[9, 7, 11, 6]","[1.392676330230178, 2.9970171020826397, 2.4176504847582025, 0.4848347002966772]"
