data_link, bandwidth_capacity
"(1, 2)",6.789644886646105
"(3, 2)",6.789644886646105
"(8, 2)",6.789644886646105
"(4, 10)",6.789644886646105
"(7, 1)",6.789644886646105
"(3, 0)",6.789644886646105
"(2, 8)",6.789644886646105
"(9, 3)",6.789644886646105
"(6, 0)",6.789644886646105
"(2, 1)",6.789644886646105
"(3, 9)",6.789644886646105
"(0, 5)",6.789644886646105
"(1, 4)",6.789644886646105
"(5, 4)",6.789644886646105
"(3, 4)",6.789644886646105
"(2, 5)",6.789644886646105
"(1, 0)",6.789644886646105
"(10, 4)",6.789644886646105
"(0, 1)",6.789644886646105
"(0, 3)",6.789644886646105
"(11, 5)",6.789644886646105
"(4, 1)",6.789644886646105
"(4, 3)",6.789644886646105
"(5, 11)",6.789644886646105
"(0, 6)",6.789644886646105
"(5, 0)",6.789644886646105
"(1, 7)",6.789644886646105
"(4, 5)",6.789644886646105
"(2, 3)",6.789644886646105
"(5, 2)",6.789644886646105
