,arrive_time,finish_time,start_time,usage_time
0,0.7390359884225994,11,1,3
1,0.9423802410901871,10,2,1
2,0.985877125378507,11,2,3
3,1.084648852591884,11,3,3
4,1.2767773423351192,10,2,3
5,1.7477947845872999,10,3,3
6,1.894663793304765,11,2,3
7,2.1769151245595006,11,4,3
8,2.225992711874052,9,3,2
9,2.420565042607712,10,3,2
10,2.593571107855018,11,4,3
11,2.6600836287302734,11,4,3
12,2.772015706368668,11,3,1
13,3.1214074513097434,9,4,2
14,4.351205511551321,11,5,3
15,4.358912422055217,11,5,2
16,4.3649354757860825,11,6,2
17,4.678752805910262,11,6,3
18,5.169075641158466,11,7,1
19,5.257221836101539,11,7,1
20,5.289486304143816,11,7,2
21,5.321269065545136,11,7,2
22,5.4416224800133275,11,7,1
23,5.758578744249331,11,6,1
24,5.890193660996809,11,6,3
25,6.427493682648401,11,7,2
26,6.66658491763342,11,7,3
27,6.84638096927462,11,7,2
28,6.9591056037991805,11,7,2
29,7.0064836552379,11,9,3
30,7.79694262823149,11,8,3
31,7.961063390799468,11,8,2
32,8.32580082845344,11,9,2
33,8.366853890134312,11,9,3
34,8.404709197295722,11,10,2
35,8.519854927300882,11,9,1
36,8.893544809365443,11,9,2
37,8.949317626986236,11,9,3
38,9.188689945271012,11,10,2
39,9.610261679938695,11,10,2
