data_link, bandwidth_capacity
"(1, 2)",5.6140579916490685
"(3, 2)",5.6140579916490685
"(8, 2)",5.6140579916490685
"(4, 10)",5.6140579916490685
"(7, 1)",5.6140579916490685
"(3, 0)",5.6140579916490685
"(2, 8)",5.6140579916490685
"(9, 3)",5.6140579916490685
"(6, 0)",5.6140579916490685
"(2, 1)",5.6140579916490685
"(3, 9)",5.6140579916490685
"(0, 5)",5.6140579916490685
"(1, 4)",5.6140579916490685
"(5, 4)",5.6140579916490685
"(3, 4)",5.6140579916490685
"(2, 5)",5.6140579916490685
"(1, 0)",5.6140579916490685
"(10, 4)",5.6140579916490685
"(0, 1)",5.6140579916490685
"(0, 3)",5.6140579916490685
"(11, 5)",5.6140579916490685
"(4, 1)",5.6140579916490685
"(4, 3)",5.6140579916490685
"(5, 11)",5.6140579916490685
"(0, 6)",5.6140579916490685
"(5, 0)",5.6140579916490685
"(1, 7)",5.6140579916490685
"(4, 5)",5.6140579916490685
"(2, 3)",5.6140579916490685
"(5, 2)",5.6140579916490685
