,valuation coefficient
0,22.625192357465984
1,12.310239670734926
2,15.17560098048989
3,18.81428749665778
4,28.67059537621015
5,25.566342189970122
6,20.84844826047157
7,195.26660866625198
8,19.655127683048562
9,13.764268260236587
10,29.89842239092478
11,192.0839063102255
12,16.94301314368792
13,17.66832058655178
14,17.057437300108298
15,15.425957829394175
16,28.882603308732804
17,18.995003439829716
18,26.186803656437228
19,14.019377156675363
20,9.71102838339475
21,187.87166157026076
22,16.397740271710752
23,19.773995275403472
24,15.510319713121731
25,8.18848363045166
26,25.469350676480204
27,25.369066968813293
28,192.8813913402225
29,21.756293309780396
30,23.51315893731433
31,14.9043894725944
32,26.490754390940367
33,26.545742913816785
34,20.754402106274846
35,25.464283955894494
36,28.075772834233565
37,19.401930443418564
38,21.112840493383292
39,20.18954528314305
