,valuation coefficient
0,22.683889256447547
1,11.540954586934841
2,8.151504284846501
3,17.410006086968416
4,17.573058268245276
5,24.586510893458367
6,15.794242973623447
7,10.947556477407627
8,12.992155696560257
9,19.19782252539413
10,27.67474466242578
11,25.46485909436527
12,9.531512774577696
13,9.432503515688483
14,12.636521590836045
15,15.90667464616228
16,27.86091677248269
17,21.336872496864665
18,21.292311062552752
19,20.967093497219572
20,10.44252521270988
21,198.63735877169844
22,23.396049306998105
23,14.434012756235866
24,27.994455919574357
25,10.562124542451432
26,182.7674754036966
27,29.823265787168832
28,196.21350003190477
29,13.95871818769458
30,22.503129032055522
31,17.26933947638895
32,13.112928892820552
33,8.210908204423417
34,8.018285757225792
35,199.7844075826876
36,24.550516674198896
37,8.27749316838342
38,10.433655912821642
39,27.27758879776066
