data_link, bandwidth_capacity
"(1, 2)",4.715323160962344
"(3, 2)",4.715323160962344
"(8, 2)",4.715323160962344
"(4, 10)",4.715323160962344
"(7, 1)",4.715323160962344
"(3, 0)",4.715323160962344
"(2, 8)",4.715323160962344
"(9, 3)",4.715323160962344
"(6, 0)",4.715323160962344
"(2, 1)",4.715323160962344
"(3, 9)",4.715323160962344
"(0, 5)",4.715323160962344
"(1, 4)",4.715323160962344
"(5, 4)",4.715323160962344
"(3, 4)",4.715323160962344
"(2, 5)",4.715323160962344
"(1, 0)",4.715323160962344
"(10, 4)",4.715323160962344
"(0, 1)",4.715323160962344
"(0, 3)",4.715323160962344
"(11, 5)",4.715323160962344
"(4, 1)",4.715323160962344
"(4, 3)",4.715323160962344
"(5, 11)",4.715323160962344
"(0, 6)",4.715323160962344
"(5, 0)",4.715323160962344
"(1, 7)",4.715323160962344
"(4, 5)",4.715323160962344
"(2, 3)",4.715323160962344
"(5, 2)",4.715323160962344
