data_link, bandwidth_capacity
"(1, 2)",4.897512794647518
"(3, 2)",4.897512794647518
"(8, 2)",4.897512794647518
"(4, 10)",4.897512794647518
"(7, 1)",4.897512794647518
"(3, 0)",4.897512794647518
"(2, 8)",4.897512794647518
"(9, 3)",4.897512794647518
"(6, 0)",4.897512794647518
"(2, 1)",4.897512794647518
"(3, 9)",4.897512794647518
"(0, 5)",4.897512794647518
"(1, 4)",4.897512794647518
"(5, 4)",4.897512794647518
"(3, 4)",4.897512794647518
"(2, 5)",4.897512794647518
"(1, 0)",4.897512794647518
"(10, 4)",4.897512794647518
"(0, 1)",4.897512794647518
"(0, 3)",4.897512794647518
"(11, 5)",4.897512794647518
"(4, 1)",4.897512794647518
"(4, 3)",4.897512794647518
"(5, 11)",4.897512794647518
"(0, 6)",4.897512794647518
"(5, 0)",4.897512794647518
"(1, 7)",4.897512794647518
"(4, 5)",4.897512794647518
"(2, 3)",4.897512794647518
"(5, 2)",4.897512794647518
