task_Number,endpoints_location,bandwidth_demand
0,"[6, 7, 11, 8]","[1.1202554369175493, 0.8948081538901016, 2.4255956997542834, 0.8571462311285019]"
1,[6],[1.1210439115660116]
2,"[11, 8, 7]","[2.5777883482890243, 0.6499305078658917, 0.3705388048581669]"
3,[6],[1.4966815941890999]
4,[10],[0.8566685230111409]
5,"[11, 10]","[1.1448972715680839, 1.2365550245701995]"
6,[10],[0.1579885013081329]
7,"[7, 6, 8, 11]","[1.9031741179200294, 1.6936647968551006, 1.915439303840303, 1.24008331520744]"
8,"[11, 9, 8]","[1.8041165059295223, 0.9036403708393409, 1.373350091506068]"
9,"[7, 11, 10]","[0.028157682492509828, 1.6961713842859023, 0.9368867438347792]"
10,"[9, 8]","[0.24232400051361735, 1.2520608953193988]"
11,[10],[0.7164309146198291]
12,"[7, 10, 9, 8]","[2.1404364305889594, 1.4718556335166133, 1.0272288377536973, 0.7641375415792775]"
13,[8],[1.1581577656183395]
14,[10],[1.0184741231859733]
15,"[11, 7, 6, 8]","[2.8898656680481736, 0.01703506724970294, 2.7798352625338554, 0.9664531407370741]"
16,"[6, 8, 9]","[1.5996707581749008, 1.9957558656475394, 0.28103528989942905]"
17,"[8, 6, 10, 7]","[1.290653140050161, 0.45724360906519723, 1.2526368341997616, 0.836287736949859]"
18,[11],[1.1923580343510325]
19,"[10, 11]","[1.2527980534224845, 0.18639655898695295]"
20,"[10, 8, 11, 7]","[0.7485885638834935, 0.3965778900405438, 0.8875219642055967, 1.0059514087904748]"
21,[7],[0.15668126528950999]
22,"[9, 10]","[1.5601275289937808, 1.1205233558088117]"
23,"[9, 6]","[0.5918919440775501, 1.27052896066324]"
24,"[7, 6, 10, 9]","[2.9134622554700202, 0.00013481248458324657, 0.12588582283993088, 1.612680186733714]"
25,[7],[0.33449956051621]
26,"[11, 9, 7]","[1.5475343480676884, 0.9629764399256016, 1.0551355181680666]"
27,[10],[0.9482102245421072]
28,"[9, 10, 7, 8]","[1.6914737632972838, 1.2048737831681822, 1.92221880275054, 0.46947622099317665]"
29,[11],[2.114491855713073]
30,[9],[0.5311173608318088]
31,"[11, 9]","[3.0359793100278236, 0.2783050279894095]"
32,[7],[0.16256441181631665]
33,"[10, 11, 6, 7]","[1.3347082334240434, 2.1396180956519024, 1.2368445967175243, 2.837701678192701]"
34,"[9, 7, 8, 10]","[1.6940213722447137, 3.057287122493962, 2.9465502198672864, 1.1510774473476266]"
35,"[9, 10, 7, 11]","[0.7272725962713635, 2.024376289516618, 0.21399437254760534, 2.080382070265853]"
36,"[7, 11, 6, 9]","[0.7890432709009573, 1.6104266047102294, 0.3153930913625955, 1.4690375453501459]"
37,[10],[3.738359786530581]
38,"[10, 7, 6]","[1.382724984490061, 0.6140336352538122, 0.3045992775479016]"
39,"[6, 7, 9, 8]","[0.6248867841402658, 1.4527813936665783, 0.9255417311534023, 0.7213139101748511]"
