,valuation coefficient
0,19.017369168843196
1,11.746643408980784
2,27.417542856865992
3,19.696594332826205
4,182.32111411274744
5,12.662892674041577
6,8.550323568489022
7,9.514582982929673
8,13.794730156853294
9,28.50179161568831
10,10.274774602593281
11,197.6791869346401
12,20.136046117090924
13,28.56120798049161
14,27.488256348356064
15,28.647257728505217
16,23.319421917945455
17,13.39975316843049
18,10.740082487100993
19,18.196426235533806
20,184.3025077196781
21,20.904884223359005
22,12.829521920322989
23,10.207087505075462
24,16.93400965188407
25,11.927573092712262
26,192.81006525388008
27,14.216819933205453
28,17.630481032862548
29,17.569110943599448
30,14.335967203288034
31,13.013673523673976
32,10.98872468836119
33,29.518370106741514
34,22.725226164885697
35,23.561709636532534
36,23.2797762313564
37,24.686332746576436
38,10.848039771071608
39,23.94873715692383
