data_link, bandwidth_capacity
"(1, 2)",5.777589183561715
"(3, 2)",5.777589183561715
"(8, 2)",5.777589183561715
"(4, 10)",5.777589183561715
"(7, 1)",5.777589183561715
"(3, 0)",5.777589183561715
"(2, 8)",5.777589183561715
"(9, 3)",5.777589183561715
"(6, 0)",5.777589183561715
"(2, 1)",5.777589183561715
"(3, 9)",5.777589183561715
"(0, 5)",5.777589183561715
"(1, 4)",5.777589183561715
"(5, 4)",5.777589183561715
"(3, 4)",5.777589183561715
"(2, 5)",5.777589183561715
"(1, 0)",5.777589183561715
"(10, 4)",5.777589183561715
"(0, 1)",5.777589183561715
"(0, 3)",5.777589183561715
"(11, 5)",5.777589183561715
"(4, 1)",5.777589183561715
"(4, 3)",5.777589183561715
"(5, 11)",5.777589183561715
"(0, 6)",5.777589183561715
"(5, 0)",5.777589183561715
"(1, 7)",5.777589183561715
"(4, 5)",5.777589183561715
"(2, 3)",5.777589183561715
"(5, 2)",5.777589183561715
