task_Number,endpoints_location,bandwidth_demand
0,[9],[1.6129479441833192]
1,"[10, 9, 6]","[1.0610513226682403, 0.8618854327780042, 0.33165403738718935]"
2,"[6, 9, 10, 11]","[2.2721041803428284, 0.44847359323800995, 1.1736551678172398, 1.2274271790999727]"
3,[10],[0.7906450413652232]
4,[7],[1.6508146347478188]
5,"[7, 8, 10, 9]","[2.0914322218888817, 1.1982493754117824, 0.853256239258348, 1.7581690649612085]"
6,"[6, 9, 11]","[1.7515175558689693, 0.9865455554795409, 0.9592711191699448]"
7,"[11, 10]","[0.9950754718688765, 2.293165095074424]"
8,"[6, 11]","[2.6763253050256095, 0.6015553061680046]"
9,[11],[0.39257952664696105]
10,"[8, 6]","[0.731122628395924, 1.5226596991753434]"
11,"[8, 6, 11, 10]","[0.46036640824546227, 0.39769206882315844, 0.7188682919746643, 2.600451999819475]"
12,"[10, 11, 7]","[2.451228992639888, 3.614100918817093, 0.6034127543071998]"
13,"[9, 6]","[2.0139569180675894, 3.764854362865521]"
14,[6],[1.2685688390540366]
15,"[6, 7]","[1.6585883456167312, 1.5166221570133926]"
16,"[8, 6, 7]","[0.7468091009931531, 0.809848290372754, 1.7532006899377206]"
17,"[11, 6]","[1.8207759060137323, 0.5842716261580921]"
18,"[11, 9, 7]","[1.1674831452880636, 1.200980586511465, 1.9013733297511133]"
19,"[9, 6]","[1.7114976472267345, 1.6189793924497935]"
20,[7],[3.0296324102378036]
21,"[11, 9, 8]","[0.605457002769577, 0.6636449078739598, 2.1170734105560847]"
22,[6],[2.180119511129012]
23,"[9, 7, 8, 10]","[1.039390407716662, 0.9058283654964949, 0.05150892597127621, 1.0143919298851256]"
24,"[7, 10, 6, 11]","[0.49099127468371306, 1.4059901312168317, 0.706277704480408, 1.582007364682319]"
25,[9],[1.3736598186369342]
26,"[8, 6, 9]","[1.2111226125166608, 1.0363624481108464, 0.6415811703193426]"
27,"[11, 9, 8, 7]","[1.4143554731664565, 1.3646648496888751, 0.5057791996797878, 0.8360587761068259]"
28,"[11, 8]","[1.1148665752855362, 0.679342637083604]"
29,"[9, 8, 7, 11]","[1.1694902902058453, 1.4216906037428163, 2.3291589362268894, 0.5741424978688596]"
30,"[6, 7, 8]","[2.9929011427591026, 2.5784126103396052, 1.0328774452300802]"
31,[8],[0.5269393042237331]
32,[7],[1.5074940076414076]
33,[6],[2.0701901448420084]
34,"[10, 11, 6, 9]","[1.1895992634830856, 2.020602738107825, 0.24656538510012938, 2.253137867315189]"
35,"[8, 6, 7]","[0.8769067367473196, 2.4974085948074394, 1.8377529493138272]"
36,"[11, 7, 6]","[0.9683375647122928, 1.8145154552519709, 1.2497513009692733]"
37,"[6, 9]","[1.5617018393107083, 0.8131350197439464]"
38,"[11, 8, 7]","[0.45328948976286754, 1.3188605782275484, 2.231294120143173]"
39,"[9, 6, 7, 11]","[2.285178616082762, 1.4845851768377178, 1.9953840338995792, 0.23749238233316028]"
