data_link, bandwidth_capacity
"(1, 2)",5.225420253490878
"(3, 2)",5.225420253490878
"(8, 2)",5.225420253490878
"(4, 10)",5.225420253490878
"(7, 1)",5.225420253490878
"(3, 0)",5.225420253490878
"(2, 8)",5.225420253490878
"(9, 3)",5.225420253490878
"(6, 0)",5.225420253490878
"(2, 1)",5.225420253490878
"(3, 9)",5.225420253490878
"(0, 5)",5.225420253490878
"(1, 4)",5.225420253490878
"(5, 4)",5.225420253490878
"(3, 4)",5.225420253490878
"(2, 5)",5.225420253490878
"(1, 0)",5.225420253490878
"(10, 4)",5.225420253490878
"(0, 1)",5.225420253490878
"(0, 3)",5.225420253490878
"(11, 5)",5.225420253490878
"(4, 1)",5.225420253490878
"(4, 3)",5.225420253490878
"(5, 11)",5.225420253490878
"(0, 6)",5.225420253490878
"(5, 0)",5.225420253490878
"(1, 7)",5.225420253490878
"(4, 5)",5.225420253490878
"(2, 3)",5.225420253490878
"(5, 2)",5.225420253490878
