data_link, bandwidth_capacity
"(1, 2)",5.6483260855930935
"(3, 2)",5.6483260855930935
"(8, 2)",5.6483260855930935
"(4, 10)",5.6483260855930935
"(7, 1)",5.6483260855930935
"(3, 0)",5.6483260855930935
"(2, 8)",5.6483260855930935
"(9, 3)",5.6483260855930935
"(6, 0)",5.6483260855930935
"(2, 1)",5.6483260855930935
"(3, 9)",5.6483260855930935
"(0, 5)",5.6483260855930935
"(1, 4)",5.6483260855930935
"(5, 4)",5.6483260855930935
"(3, 4)",5.6483260855930935
"(2, 5)",5.6483260855930935
"(1, 0)",5.6483260855930935
"(10, 4)",5.6483260855930935
"(0, 1)",5.6483260855930935
"(0, 3)",5.6483260855930935
"(11, 5)",5.6483260855930935
"(4, 1)",5.6483260855930935
"(4, 3)",5.6483260855930935
"(5, 11)",5.6483260855930935
"(0, 6)",5.6483260855930935
"(5, 0)",5.6483260855930935
"(1, 7)",5.6483260855930935
"(4, 5)",5.6483260855930935
"(2, 3)",5.6483260855930935
"(5, 2)",5.6483260855930935
