,valuation coefficient
0,27.17168735708275
1,19.116892295698403
2,193.07283874796377
3,8.52355593095293
4,181.98746774603586
5,23.6969665860621
6,21.492795720093035
7,27.98934867710713
8,23.949677101990513
9,14.133633237255959
10,29.27216490812543
11,22.330203123900965
12,8.280370187403065
13,11.795861919633566
14,27.819612075241057
15,26.67829243950741
16,180.00075680033532
17,20.51677486549306
18,28.405428996177854
19,14.930473214422378
20,9.496863634246028
21,20.10030586938186
22,29.544372448681795
23,25.64881997049348
24,8.475395715592489
25,26.258006072301953
26,29.233286524261583
27,26.733388828125346
28,24.92845117975569
29,25.167241541419674
30,16.374853525392954
31,185.5401007574697
32,22.830608458841724
33,15.755245499075858
34,27.763613109795056
35,21.331015671703327
36,8.181814847090909
37,12.107565320412101
38,15.077035136040843
39,11.89287627873341
