,arrive_time,finish_time,start_time,usage_time
0,0.3606131000291102,10,1,3
1,0.49376999314487025,6,2,1
2,0.5731598524720616,8,2,1
3,0.6377152408065623,11,2,2
4,0.667991310914613,10,1,2
5,0.8731954798960007,7,2,2
6,1.0754107880259256,7,2,1
7,1.3931456810273501,11,2,3
8,1.519715256925609,11,3,3
9,1.6898521927284171,9,2,1
10,1.7577473803132437,9,3,3
11,2.4023517586800605,8,4,1
12,2.7329268312998414,7,3,1
13,2.810176906539642,9,3,2
14,2.924753386949548,8,3,1
15,2.961545640333596,11,4,3
16,3.2615093703448883,10,4,1
17,3.532450981171027,9,4,2
18,3.6417241344301665,11,5,2
19,3.8570365811560636,11,4,1
20,4.0055450367988925,11,5,3
21,4.2259643018975215,11,5,3
22,4.319083194117715,11,5,1
23,4.432930376023336,11,6,2
24,4.5231301305929685,11,6,1
25,5.410678214759677,11,6,2
26,5.454229255759049,11,6,3
27,5.467103397159158,11,6,1
28,5.884811425466829,11,6,3
29,6.421955999238555,11,7,1
30,6.443697547109174,11,8,2
31,7.055972446574293,11,8,2
32,7.1519188727975695,11,8,3
33,7.470273067071216,11,9,1
34,7.511564859911245,11,8,2
35,7.537122297291767,11,8,1
36,7.880020580364918,11,8,1
37,8.228931912295053,11,10,1
38,8.366799410811948,11,10,2
39,9.191090317991819,11,11,1
