,arrive_time,finish_time,start_time,usage_time
0,0.2635384850987066,9,1,1
1,0.7309577476596008,7,1,2
2,0.910081263870145,7,1,2
3,1.2496709200924094,10,2,2
4,1.3170218598547412,11,2,2
5,1.4553966765260151,10,3,1
6,1.4938373050037634,9,3,1
7,1.6627370219902426,11,2,2
8,1.8269335841582501,6,2,1
9,1.9270097382736828,9,2,1
10,2.348083546014429,11,4,2
11,2.9397576781198054,7,3,1
12,3.0803722849072956,11,4,1
13,3.325788051937316,11,4,3
14,3.954228398324262,9,4,2
15,3.9759236870011714,11,5,3
16,4.295688335919376,11,6,2
17,4.471627509288522,11,6,1
18,5.106697347551295,11,6,2
19,5.109929816531132,11,7,1
20,5.612396023276411,11,6,1
21,5.623935714727825,11,6,3
22,6.750785452784198,11,8,2
23,7.253550596479207,11,9,2
24,7.290137422891191,11,9,3
25,7.652715360148557,11,9,2
26,7.738315585888532,11,8,2
27,7.813082062734761,11,8,3
28,7.817849180644973,11,9,3
29,8.300694056510926,11,10,2
30,8.308883102128613,11,9,1
31,8.411180677774666,11,10,2
32,8.535128752488529,11,10,2
33,9.217248520209468,11,10,1
34,9.460603430969556,11,10,2
35,9.55146434317587,11,11,1
36,9.553718926348093,11,11,1
37,9.707951013702171,11,10,2
38,9.84213468251779,11,11,1
39,9.969292910846324,11,10,1
