,arrive_time,finish_time,start_time,usage_time
0,0.2745454534689029,11,2,3
1,0.34043851330277874,10,1,2
2,0.4342735745928439,10,2,3
3,0.5543144991224069,10,2,1
4,1.0497290488676336,9,3,3
5,1.2144207852392275,9,2,3
6,1.5921183500896041,8,3,2
7,1.933359573780733,6,2,1
8,2.128712255536441,9,4,1
9,2.1446199779143518,11,4,1
10,2.4143476687861707,7,3,1
11,2.4398001928758117,9,4,1
12,2.61971566410789,10,4,1
13,2.686800163784132,11,3,3
14,3.1062795189814576,9,5,1
15,3.374970082679478,11,4,2
16,4.040831743925639,11,5,1
17,4.765982229506997,11,5,2
18,4.929889836111917,11,5,1
19,5.074380709133623,11,6,3
20,5.118979824586301,11,6,2
21,5.325808716077637,11,7,1
22,5.38620930968947,11,7,3
23,5.720945259783974,11,7,2
24,5.886636756795394,11,7,3
25,5.968000478392517,11,6,3
26,6.027758763955355,11,8,2
27,6.102572271129963,11,8,3
28,6.367854228416313,11,8,1
29,6.42689915786079,11,8,2
30,6.552250360701749,11,8,3
31,6.89160854036496,11,8,1
32,7.726286637250592,11,9,3
33,8.198855025019855,11,9,2
34,8.76339720370302,11,9,2
35,9.057198414339044,11,10,2
36,9.1907543074713,11,10,2
37,9.471655601972367,11,10,2
38,9.706811094155942,11,10,1
39,9.768732344873833,11,11,1
