,valuation coefficient
0,23.823245964453783
1,26.959756720890493
2,15.453322742755653
3,188.72204623840082
4,196.1801843213107
5,10.463001206323572
6,16.983115883198867
7,182.80967791862997
8,23.790622005342907
9,22.133884362635204
10,12.622056721317062
11,13.284441845249328
12,194.5266522541774
13,27.618384440389704
14,12.419020015031906
15,8.96462064723847
16,25.463660347606947
17,10.33045641455968
18,19.54110293042347
19,26.51694982415454
20,8.505542872082602
21,29.498919030957204
22,24.966240922084864
23,18.501966925772876
24,12.999851891597313
25,29.238723188385187
26,22.19732239536642
27,16.828281872534205
28,9.283537229128658
29,17.63340663959459
30,13.32000065229828
31,12.569280272922878
32,20.56749372811837
33,19.90882626969462
34,20.7213931931042
35,19.414793933030104
36,20.921395824700355
37,16.306332634716483
38,14.189222319269442
39,23.957954145691346
