,arrive_time,finish_time,start_time,usage_time
0,0.4618835799683252,9,1,1
1,0.6653997172690695,7,1,3
2,0.76572032270387,5,1,1
3,1.5146594921874967,8,3,1
4,2.2476071763700545,10,3,1
5,2.3247345595801905,9,4,1
6,2.3250124803036742,8,3,2
7,2.4539162226199163,11,3,3
8,2.875636417601486,8,3,2
9,2.9123915893628127,9,3,2
10,3.0668563373463975,11,4,1
11,3.3285028178410814,10,5,1
12,3.418915843413477,11,4,2
13,3.8136190349385735,11,5,1
14,4.168439713329219,11,5,2
15,4.225395851523631,11,6,2
16,4.583469149877511,11,6,3
17,4.62290741722421,11,6,3
18,5.19731900552274,11,6,3
19,5.518393882763776,11,7,2
20,5.527463824365278,11,7,3
21,5.627901749112583,11,6,2
22,5.870589173552661,11,7,3
23,5.979243447039736,11,7,1
24,6.72066913722035,11,8,3
25,6.781076912147627,11,8,1
26,6.914401950234497,11,8,1
27,7.311049267084984,11,9,3
28,7.499103172016533,11,9,3
29,7.5966245969912904,11,9,1
30,7.77280320310445,11,8,3
31,8.233533628598092,11,10,2
32,8.773464504285778,11,10,2
33,8.801408486938108,11,10,2
34,8.817179959957217,11,9,1
35,8.88462924498693,11,9,1
36,8.906624216253263,11,9,3
37,8.92622323831463,11,9,3
38,9.106502623901449,11,10,2
39,9.670537250764292,11,10,2
