,arrive_time,finish_time,start_time,usage_time
0,0.38329073012019266,10,1,2
1,0.5543999030242364,7,1,1
2,0.603090191681489,11,1,3
3,0.7253578359141721,9,2,2
4,1.0168605875348302,11,2,3
5,1.7283226361549775,10,3,2
6,1.941263432220226,11,2,3
7,2.028464467455633,11,4,2
8,2.478126367928999,11,3,3
9,2.766037653758877,11,3,1
10,2.9040915572275927,10,4,3
11,2.945451644433069,9,3,2
12,3.030232269653398,11,5,3
13,3.067597401173373,10,5,1
14,3.2093241081432944,10,5,2
15,3.2537330453214897,10,5,2
16,3.2976076591276513,11,4,3
17,3.4662313798506017,10,5,2
18,3.8055953012726427,10,5,1
19,4.0495372605137785,11,6,3
20,4.055409548256238,11,5,1
21,4.209979143568062,11,6,3
22,4.362429477813051,11,5,1
23,4.687989647887919,11,6,3
24,5.273870836097272,11,6,2
25,5.342164925196856,11,7,2
26,5.372925663042436,11,6,2
27,5.741895726338288,11,7,3
28,6.512440610895764,11,7,2
29,6.569337543590704,11,8,3
30,6.701765575249362,11,8,3
31,7.04847526804071,11,8,3
32,7.436438528107691,11,8,2
33,7.763194546155284,11,9,1
34,8.181146381506263,11,10,2
35,8.325661088214266,11,9,3
36,9.125965989550949,11,10,2
37,9.175709196451704,11,11,1
38,9.487277738884469,11,11,1
39,9.920587540171761,11,11,1
