,CPU,RAM,disk
0,2.1186808339934604,0.039875553660547736,1.9994453069250968
1,2.233818693986242,0.5420508482575975,1.7990307226538849
2,1.4776727752763354,1.262964991276449,2.2011578244804566
3,1.4919533776048732,2.3835914467780928,0.0023958914210511217
4,2.048050484994496,1.8972370303341628,0.5079421618563117
5,0.5238753488936492,1.8790965643994308,0.19956433911435634
6,1.9356315717242696,1.3431930335144948,2.9944742937902102
7,0.427082715752238,0.20732950436314246,2.3555660184461056
8,0.8946053393085668,0.3469530680311228,0.9247549523626724
9,1.9289283805925992,1.540858795545378,0.7336860162964151
10,2.488264980136454,1.491092836822039,2.324847872539826
11,0.20627995595942483,1.2514497931666446,2.5225623784906386
12,1.6940256617853282,0.8104453787523384,0.2822830699357127
13,2.822450333241653,1.6742166524047506,2.7801077647788675
14,0.8221995632094465,2.089026551368608,2.3236816409422802
15,0.994002723756017,1.442349363200551,1.5767557882028922
16,0.465881002567915,0.8248282192213571,1.460199953577849
17,0.5888210959844649,2.529180020642935,2.88141633249975
18,0.34101438747392376,1.8209503824799116,1.6964115637420591
19,1.2726261421721958,1.0592743429560063,0.0298687811579863
20,0.40183235630507763,0.9680269855654624,1.3008752455318282
21,0.4038057765776958,1.8318126973445212,0.32195941905497727
22,0.49372343506484917,1.6458982049017834,2.1097753862226147
23,1.6109135347877603,1.1576363404476055,2.6421917289207535
24,1.615440664114078,1.0909848991231257,0.2157675795176306
25,1.866718322986903,1.8230497453295318,0.1881384524040559
26,1.2670282467588736,0.3996908556496518,0.40198497794
27,1.05148613174753,1.0188196074479166,0.21230471808060325
28,0.4991996247148467,1.4811791380488846,1.0317596705147905
29,0.4432136473792544,1.2567210728893636,1.8552833135536457
30,0.5410171455163633,2.0821388838012993,2.86627423245712
31,1.7978536424377203,0.7088356455167933,0.852879911266758
32,2.063469911179661,1.2811551468592268,1.0285251499647245
33,1.7135644317614045,1.3229533981432697,0.5839448664795794
34,1.1300268405895717,0.24084674442543885,0.2554521255880329
35,0.899111113019726,2.0009576695180122,1.7306988013765197
36,1.2066475331901008,1.9185173751894324,0.9739746151286376
37,1.6369027462075603,1.1648583735001155,1.493008127323795
38,1.246729014289107,1.1280613213822221,2.171903192076691
39,0.8046437202984027,0.427201913825375,0.29921094550851435
