data_link, bandwidth_capacity
"(1, 2)",5.974410849225405
"(3, 2)",5.974410849225405
"(8, 2)",5.974410849225405
"(4, 10)",5.974410849225405
"(7, 1)",5.974410849225405
"(3, 0)",5.974410849225405
"(2, 8)",5.974410849225405
"(9, 3)",5.974410849225405
"(6, 0)",5.974410849225405
"(2, 1)",5.974410849225405
"(3, 9)",5.974410849225405
"(0, 5)",5.974410849225405
"(1, 4)",5.974410849225405
"(5, 4)",5.974410849225405
"(3, 4)",5.974410849225405
"(2, 5)",5.974410849225405
"(1, 0)",5.974410849225405
"(10, 4)",5.974410849225405
"(0, 1)",5.974410849225405
"(0, 3)",5.974410849225405
"(11, 5)",5.974410849225405
"(4, 1)",5.974410849225405
"(4, 3)",5.974410849225405
"(5, 11)",5.974410849225405
"(0, 6)",5.974410849225405
"(5, 0)",5.974410849225405
"(1, 7)",5.974410849225405
"(4, 5)",5.974410849225405
"(2, 3)",5.974410849225405
"(5, 2)",5.974410849225405
