,valuation coefficient
0,15.18765897104943
1,21.57757415079831
2,18.830511339902255
3,14.118915619278765
4,11.69815380265474
5,199.5549073157529
6,13.912600728265698
7,10.631759362942303
8,15.010296836335723
9,9.973106742962855
10,21.65724390189291
11,15.061869101971913
12,13.35111007995854
13,8.172199777008709
14,10.964498032794388
15,15.678199161210214
16,23.98162841471573
17,22.865062973073698
18,21.903862017276353
19,8.503480151075387
20,183.5288722409036
21,24.451491166995286
22,11.882993449827122
23,181.04924809945646
24,23.423050146424053
25,24.355931385237405
26,19.15978786716982
27,17.768402587752735
28,19.84233404566345
29,21.042947805222347
30,26.862417480296056
31,27.693860584392205
32,188.82587111464113
33,21.242997583029773
34,8.625652960958591
35,19.89466125355205
36,9.909336853958491
37,15.605735236272569
38,24.711505304692473
39,13.57885155591136
