,valuation coefficient
0,18.13639111205734
1,15.505377138956405
2,15.444056004419886
3,9.18441589849535
4,16.44614043038802
5,12.843594008928862
6,190.5621660459721
7,11.053066387785407
8,8.20692684713686
9,12.68154413699504
10,28.439174713726757
11,24.564594910063235
12,22.033779424674506
13,27.57706680052676
14,26.826211344826643
15,186.72148532021143
16,29.15996584273787
17,24.748925698502305
18,27.99300159333397
19,19.90036657459742
20,9.133760825035395
21,196.66168328281896
22,14.178699377767622
23,12.262308337394487
24,26.260946588099337
25,22.627507099890778
26,12.650179525943898
27,21.969911533491008
28,23.432773573315224
29,8.731781340483861
30,19.99685487284857
31,10.379068681951054
32,17.97295506586573
33,24.118184938488717
34,9.945105722824431
35,15.641609882921916
36,197.25615767500244
37,16.732441244453828
38,15.255998866329078
39,27.985481171877783
