,valuation coefficient
0,17.0190877951252
1,26.640270703103837
2,26.09555327815003
3,15.805666314441806
4,19.58489945890196
5,21.5732987206525
6,24.76576858283284
7,20.498468722910083
8,14.450754263562619
9,23.688855369567
10,22.836022878129327
11,11.029643417729517
12,190.19292311324998
13,27.07644731360875
14,17.390552243181983
15,25.000059661305556
16,19.700284521172442
17,15.39716092538897
18,22.902427800740274
19,20.53846166644205
20,15.631609029425803
21,26.65682971231538
22,29.073071836198817
23,26.82972811102647
24,196.03059981526803
25,186.4325898481987
26,20.178295248528094
27,8.535987320002047
28,14.330785907895546
29,14.67998440624359
30,17.229239296102993
31,17.624407196505945
32,10.739285599489866
33,24.685372967371997
34,20.285075178851464
35,25.493154110659844
36,15.474286991203126
37,12.504726402632567
38,196.25700850852039
39,23.315948206875003
